source,year,date,subject,body,label,text
Nazario_recent,2023,"Thu, 12 Jan 2023 12:13:47 +0000",Your order is available in our store,"<P><STRONG><IMG border=0 hspace=0 alt="""" src="" URL <P><STRONG></STRONG>&nbsp;</P> <P><STRONG><FONT face=""Segoe MDL2 Assets"">Dear Customer,</FONT></STRONG></P> <P><FONT face=""Segoe MDL2 Assets"">Your package is ready for delivery.</FONT></P> <P><FONT color=#000000><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><FONT color=#000000 face=""Segoe MDL2 Assets"">Please be informed that,our support team was unable to deliver your shipment.</FONT></SPAN></SPAN></FONT></P> <P><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><FONT color=#000000 face=""Segoe MDL2 Assets"">Confirm the payment&nbsp;R16,13 by clicking the&nbsp;link below.</FONT></SPAN></P> <P style='FONT-SIZE: 15px; FONT-FAMILY: ""Segoe UI"", ""Segoe UI Web (West European)"", ""Segoe UI"", -apple-system, BlinkMacSystemFont, Roboto, ""Helvetica Neue"", sans-serif; WHITE-SPACE: normal; WORD-SPACING: 0px; TEXT-TRANSFORM: none; FONT-WEIGHT: 400; COLOR: rgb(36,36,36); FONT-STYLE: normal; ORPHANS: 2; WIDOWS: 2; LETTER-SPACING: normal; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 0px; text-decoration-style: initial; text-decoration-color: initial; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-thickness: i",1,"Your order is available in our store <P><STRONG><IMG border=0 hspace=0 alt="""" src="" URL <P><STRONG></STRONG>&nbsp;</P> <P><STRONG><FONT face=""Segoe MDL2 Assets"">Dear Customer,</FONT></STRONG></P> <P><FONT face=""Segoe MDL2 Assets"">Your package is ready for delivery.</FONT></P> <P><FONT color=#000000><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><FONT color=#000000 face=""Segoe MDL2 Assets"">Please be informed that,our support team was unable to deliver your shipment.</FONT></SPAN></SPAN></FONT></P> <P><SPAN style=""BORDER-TOP: 0px; FONT-FAMILY: arial, helvetica, sans-serif; BORDER-RIGHT: 0px; VERTICAL-ALIGN: baseline; BORDER-BOTTOM: 0px; COLOR: rgb(36,36,36); PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; BORDER-LEFT: 0px; MARGIN: 0px; PADDING-RIGHT: 0px; font-stretch: inherit""><FONT color=#000000 face=""Segoe MDL2 Assets"">Confirm the payment&nbsp;R16,13 by clicking the&nbsp;link below.</FONT></SPAN></P> <P style='FONT-SIZE: 15px; FONT-FAMILY: ""Segoe UI"", ""Segoe UI Web (West European)"", ""Segoe UI"", -apple-system, BlinkMacSystemFont, Roboto, ""Helvetica Neue"", sans-serif; WHITE-SPACE: normal; WORD-SPACING: 0px; TEXT-TRANSFORM: none; FONT-WEIGHT: 400; COLOR: rgb(36,36,36); FONT-STYLE: normal; ORPHANS: 2; WIDOWS: 2; LETTER-SPACING: normal; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 0px; text-decoration-style: initial; text-decoration-color: initial; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-thickness: i"
Nazario_recent,2023,"Thu, 12 Jan 2023 12:56:53 +0000",Netflix : We're having some trouble with your current billing information,"<table style=""background-color: #eaeaea; margin-top: 0;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td align=""center""> <table border=""0"" width=""600"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""background-attachment: scroll; background-image: url(' URL background-size: auto; background-repeat: no-repeat; background-color: #ffffff;"" bgcolor=""#ffffff""> <table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""padding: 46px 0 0 0;"" align=""center""><a style=""color: inherit;"" href="" URL target=""_blank"" rel=""noreferrer noopener""> <img style=""outline: currentcolor none medium; width: 145px; max-width: 280px; border: medium none currentcolor;"" src="" URL alt=""Netflix"" align=""middle"" /> </a></td> </tr> <tr> <td style=""padding: 45px 0 0 0; font-size: 0; line-height: 0;"" height=""0"">&nbsp;</td> </tr> <tr> <td style=""padding: 0 0 0 90px; margin: 0; background-color: #0071eb;""> <table style=""background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""padding: 0 4px 0 0;"" width=""19""><img style=""border-collapse: collapse; display: block; outline: currentcolor none medium; border: medium none currentcolor;"" src="" URL alt=""[!!]"" width=""19"" data-inlineimagemanipulating=""true"" /></td> <td style=""padding: 12px 0 12px 0; background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"">Your account is on hold.</td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""font-family: Helvetica, Arial, sans; font-weight: bold; font-size: 32px; color: #221f1f; line-height: 40px; padding: 40px 90px 10px 90px;"" align=""left"">Update your payment details</td> </tr> <tr> <td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #",1,"Netflix : We're having some trouble with your current billing information <table style=""background-color: #eaeaea; margin-top: 0;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td align=""center""> <table border=""0"" width=""600"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""background-attachment: scroll; background-image: url(' URL background-size: auto; background-repeat: no-repeat; background-color: #ffffff;"" bgcolor=""#ffffff""> <table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""padding: 46px 0 0 0;"" align=""center""><a style=""color: inherit;"" href="" URL target=""_blank"" rel=""noreferrer noopener""> <img style=""outline: currentcolor none medium; width: 145px; max-width: 280px; border: medium none currentcolor;"" src="" URL alt=""Netflix"" align=""middle"" /> </a></td> </tr> <tr> <td style=""padding: 45px 0 0 0; font-size: 0; line-height: 0;"" height=""0"">&nbsp;</td> </tr> <tr> <td style=""padding: 0 0 0 90px; margin: 0; background-color: #0071eb;""> <table style=""background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tbody> <tr> <td style=""padding: 0 4px 0 0;"" width=""19""><img style=""border-collapse: collapse; display: block; outline: currentcolor none medium; border: medium none currentcolor;"" src="" URL alt=""[!!]"" width=""19"" data-inlineimagemanipulating=""true"" /></td> <td style=""padding: 12px 0 12px 0; background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"">Your account is on hold.</td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""font-family: Helvetica, Arial, sans; font-weight: bold; font-size: 32px; color: #221f1f; line-height: 40px; padding: 40px 90px 10px 90px;"" align=""left"">Update your payment details</td> </tr> <tr> <td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #"
Nazario_recent,2023,12 Jan 2023 13:02:57 +0000,jose ACCOUNT TERMINATION,Dear&nbsp; jose *** &nbsp; &nbsp; To &nbsp;continue to use your address&nbsp; jose@monkey.org &nbsp; confirm your ownership &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Confirm&nbsp; jose &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; &nbsp; admin@monkey.org &nbsp; &nbsp;Set up the team .,1,jose ACCOUNT TERMINATION Dear&nbsp; jose *** &nbsp; &nbsp; To &nbsp;continue to use your address&nbsp; jose@monkey.org &nbsp; confirm your ownership &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Confirm&nbsp; jose &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; &nbsp; admin@monkey.org &nbsp; &nbsp;Set up the team .
Nazario_recent,2023,12 Jan 2023 13:59:46 +0000,You have ( 1 ) new Pending PO File,"&nbsp;&nbsp;&nbsp; OneDrive Dear jose**, You have ( 1 ) new Pending File on OneDrive PO : PO# - 00004092.pdf DATE : [Date_short] SIZE: 236K view file You are receiving this message because you have a Microsoft OneDrive account.",1,"You have ( 1 ) new Pending PO File &nbsp;&nbsp;&nbsp; OneDrive Dear jose**, You have ( 1 ) new Pending File on OneDrive PO : PO# - 00004092.pdf DATE : [Date_short] SIZE: 236K view file You are receiving this message because you have a Microsoft OneDrive account."
Nazario_recent,2023,12 Jan 2023 14:52:02 +0000,You have ( 1 ) new Pending PO File,"&nbsp;&nbsp;&nbsp; OneDrive Dear jose**, You have ( 1 ) new Pending File on OneDrive PO : PO# - 00004092.pdf DATE : [Date_short] SIZE: 236K view file You are receiving this message because you have a Microsoft OneDrive account.",1,"You have ( 1 ) new Pending PO File &nbsp;&nbsp;&nbsp; OneDrive Dear jose**, You have ( 1 ) new Pending File on OneDrive PO : PO# - 00004092.pdf DATE : [Date_short] SIZE: 236K view file You are receiving this message because you have a Microsoft OneDrive account."
Nazario_recent,2023,,"Password expires 16 January, 2023","&nbsp; Hi jose@monkey.org Pasword expires 16 January, 2023, Please continue with verification to keep or change your password Time 18:50:14 PM - 15 January, 2023 Portal Continue before 16 January, 2023 Best Regards Monkey - Mail&nbsp; &nbsp; Note: Mail sent to jose@monkey.org, please ignore if wrongly received.",1,"Password expires 16 January, 2023 &nbsp; Hi jose@monkey.org Pasword expires 16 January, 2023, Please continue with verification to keep or change your password Time 18:50:14 PM - 15 January, 2023 Portal Continue before 16 January, 2023 Best Regards Monkey - Mail&nbsp; &nbsp; Note: Mail sent to jose@monkey.org, please ignore if wrongly received."
Nazario_recent,2023,"Tue, 24 Jan 2023 01:38:07 +0000 (UTC)",jose@monkey.org received a share document via Onedrive,( D_link ) A new contract documents has been shared wιth you on ** OneDrive Storage. *Message: Please review shipping documents for your signing and approval.* ** *Vιew Document* ( URL ) Unsubscribe From This List URL | Manage Email Preferences URL,1,jose@monkey.org received a share document via Onedrive ( D_link ) A new contract documents has been shared wιth you on ** OneDrive Storage. *Message: Please review shipping documents for your signing and approval.* ** *Vιew Document* ( URL ) Unsubscribe From This List URL | Manage Email Preferences URL
Nazario_recent,2023,"Sun, 22 Jan 2023 05:25:05 -0800",Update your payment details,"﻿ DearXCustomer, YourXNetflixIaccount willXbe lockedXbecauseYyour paymentIwasIdeclined. Update Information Now! Help Center or at Contact us.",1,"Update your payment details ﻿ DearXCustomer, YourXNetflixIaccount willXbe lockedXbecauseYyour paymentIwasIdeclined. Update Information Now! Help Center or at Contact us."
Nazario_recent,2023,"Mon, 30 Jan 2023 05:53:21 -0800 (PST)",AAPS Superintendent Update - January 30,"/* CLIENT-SPECIFIC STYLES */ body, table, td, a { -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; } table, td { mso-table-lspace: 0pt; mso-table-rspace: 0pt; } img { -ms-interpolation-mode: bicubic; } /* RESET STYLES */ img { border: 0; height: auto; line-height: 100%; outline: none; text-decoration: none; } table { border-collapse: collapse !important; } body { height: auto !important; margin: 0 !important; padding: 0 !important; width: 100% !important; } * { box-sizing: border-box; } /* iOS BLUE LINKS */ a[x-apple-data-detectors] { color: inherit !important; text-decoration: none !important; font-size: inherit !important; font-family: inherit !important; font-weight: inherit !important; line-height: inherit !important; } @media only screen and (min-width : 768px) { .content-table { width:90% !important; } } @media only screen and (max-width : 479px) { .responsive-image { width: 100% !important; margin: 0 auto; } } /* ANDROID CENTER FIX */ div[style*=""margin: 16px 0;""] { margin: 0 !important; } Ann Arbor Public Schools Superintendent Update - January 30 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; January 30, 2023 Hello AAPS Community, Student and staff safety remain the top priority in the Ann Arbor Public Schools.&nbsp; We wanted to make you aware that a 10th-grade Pioneer student, Adriana Davidson, has been reported as a missing person to the Washtenaw County Sheriff’s Office (WCSO).&nbsp; The Sheriff’s Office issued a missing person alert through their Washtenaw Alert system on Saturday night.&nbsp; The most up-to-date information can be found on Washtenaw County Sheriff’s Office (WCSO) social media outlets, as well as in their Notifications section near the bottom of the WCSO web page.&nbsp; We appreciate that members of our AAPS team have been working diligently and closely with the authorities throughout this weekend in support of this situation.&nbsp; Should your child come to you with information they feel is relevant, ",1,"AAPS Superintendent Update - January 30 /* CLIENT-SPECIFIC STYLES */ body, table, td, a { -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; } table, td { mso-table-lspace: 0pt; mso-table-rspace: 0pt; } img { -ms-interpolation-mode: bicubic; } /* RESET STYLES */ img { border: 0; height: auto; line-height: 100%; outline: none; text-decoration: none; } table { border-collapse: collapse !important; } body { height: auto !important; margin: 0 !important; padding: 0 !important; width: 100% !important; } * { box-sizing: border-box; } /* iOS BLUE LINKS */ a[x-apple-data-detectors] { color: inherit !important; text-decoration: none !important; font-size: inherit !important; font-family: inherit !important; font-weight: inherit !important; line-height: inherit !important; } @media only screen and (min-width : 768px) { .content-table { width:90% !important; } } @media only screen and (max-width : 479px) { .responsive-image { width: 100% !important; margin: 0 auto; } } /* ANDROID CENTER FIX */ div[style*=""margin: 16px 0;""] { margin: 0 !important; } Ann Arbor Public Schools Superintendent Update - January 30 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; January 30, 2023 Hello AAPS Community, Student and staff safety remain the top priority in the Ann Arbor Public Schools.&nbsp; We wanted to make you aware that a 10th-grade Pioneer student, Adriana Davidson, has been reported as a missing person to the Washtenaw County Sheriff’s Office (WCSO).&nbsp; The Sheriff’s Office issued a missing person alert through their Washtenaw Alert system on Saturday night.&nbsp; The most up-to-date information can be found on Washtenaw County Sheriff’s Office (WCSO) social media outlets, as well as in their Notifications section near the bottom of the WCSO web page.&nbsp; We appreciate that members of our AAPS team have been working diligently and closely with the authorities throughout this weekend in support of this situation.&nbsp; Should your child come to you with information they feel is relevant,"
Nazario_recent,2023,28 Jan 2023 16:00:32 -0500,Your MetaMask wallet will be suspended:,"&nbsp; Verify your&nbsp;MetaMask Wallet Our system has shown that your&nbsp;MetaMask wallet has not yet been verified, this verification can be done easily via the button below. Unverified accounts will be suspended on: Wednesday, 04 Febuary, 2023 . We are sorry for any inconvenience caused by this, but please note that our intention is to keep our customers safe and happy. Safety is and will remain our highest priority. Verify My MetaMask This email is sent to: jose@monkey.org",1,"Your MetaMask wallet will be suspended: &nbsp; Verify your&nbsp;MetaMask Wallet Our system has shown that your&nbsp;MetaMask wallet has not yet been verified, this verification can be done easily via the button below. Unverified accounts will be suspended on: Wednesday, 04 Febuary, 2023 . We are sorry for any inconvenience caused by this, but please note that our intention is to keep our customers safe and happy. Safety is and will remain our highest priority. Verify My MetaMask This email is sent to: jose@monkey.org"
Nazario_recent,2023,28 Jan 2023 19:19:47 -0800,⚠️ Mail Notification - Action Needed,"Email Update Notification for ""jose@monkey.org"". Dear jose, You will be suspended from using&nbsp;monkey.org service because you failed to Validate your Mailbox. Visit the link below to avoid acccount final suspension. Validate email&nbsp; &nbsp;&nbsp;&nbsp; Add to tasks&nbsp; &nbsp;&nbsp;&nbsp; Ignore message Further information: Receiver:&nbsp; jose@monkey.org Time and Date held: 1/28/2023 7:19:46 p.m. The system generated this notice on 1/28/2023 7:19:46 p.m. Do not reply to this automated message. Copyright&#65533;&nbsp;2023 monkey.org",1,"⚠️ Mail Notification - Action Needed Email Update Notification for ""jose@monkey.org"". Dear jose, You will be suspended from using&nbsp;monkey.org service because you failed to Validate your Mailbox. Visit the link below to avoid acccount final suspension. Validate email&nbsp; &nbsp;&nbsp;&nbsp; Add to tasks&nbsp; &nbsp;&nbsp;&nbsp; Ignore message Further information: Receiver:&nbsp; jose@monkey.org Time and Date held: 1/28/2023 7:19:46 p.m. The system generated this notice on 1/28/2023 7:19:46 p.m. Do not reply to this automated message. Copyright&#65533;&nbsp;2023 monkey.org"
Nazario_recent,2023,"Sun, 29 Jan 2023 14:28:00 +0000",Email Password Expiration Notification,"Dear User Your Outlook Email Account Password is due to expire on 29 January 2023, Please kindly use UPDATE MY OUTLOOK PASSWORD< URL to continue with the same password. Microsoft Team. [ URL The information in this e-mail and any files transmitted with it is confidential and may be legally privileged. It is intended solely for the addressee and others authorised to receive it. If you are not the intended recipient, any disclosure, copying, distribution or action taken in reliance on its contents is prohibited and may be unlawful. If you have received this e-mail in error please notify info@ymcabc.org.uk<mailto:info@ymcabc.org.uk>. YMCA enables people to develop their full potential in mind, body and spirit. Inspired by, and faithful to, our Christian values, we create supportive, inclusive and energising communities, where young people can truly belong, contribute and thrive. YMCA Black Country Group, 38 Carters Green, West Bromwich B70 9LG | Registered Company No: 4116412 | Charity No: 1086320 | HCA No: L4550 YMCA Wolverhampton, Tramway Drive, Wolverhampton WV2 1BJ | Registered Company No: 3012233 | Charity No: 1043739 YMCA Walsall, The Small Street Centre, 1a Small Street, Walsall WS1 3PR | Registered Company No: 3280406 | Charity No: 1061084",1,"Email Password Expiration Notification Dear User Your Outlook Email Account Password is due to expire on 29 January 2023, Please kindly use UPDATE MY OUTLOOK PASSWORD< URL to continue with the same password. Microsoft Team. [ URL The information in this e-mail and any files transmitted with it is confidential and may be legally privileged. It is intended solely for the addressee and others authorised to receive it. If you are not the intended recipient, any disclosure, copying, distribution or action taken in reliance on its contents is prohibited and may be unlawful. If you have received this e-mail in error please notify info@ymcabc.org.uk<mailto:info@ymcabc.org.uk>. YMCA enables people to develop their full potential in mind, body and spirit. Inspired by, and faithful to, our Christian values, we create supportive, inclusive and energising communities, where young people can truly belong, contribute and thrive. YMCA Black Country Group, 38 Carters Green, West Bromwich B70 9LG | Registered Company No: 4116412 | Charity No: 1086320 | HCA No: L4550 YMCA Wolverhampton, Tramway Drive, Wolverhampton WV2 1BJ | Registered Company No: 3012233 | Charity No: 1043739 YMCA Walsall, The Small Street Centre, 1a Small Street, Walsall WS1 3PR | Registered Company No: 3280406 | Charity No: 1061084"
